sphinx3        
num 5	2	 4558	771786	187108	145525	62429	
num 5	3	19280	3218247	796713	658626	262094	
num 5	4	 2742	401002	140682	114430	45838	
num 5	5	 3584	507187	190393	158189	61735	
num 5	6	 2240	301430	126915	102651	42444	
num 5	7	 1597	186630	108012	78344	35846	
num 5	8	 7137	646885	599280	378106	202801	
num 5	9	 4649	426144	371576	256368	136056	
num 5	10	21933	2001153	1696457	1218536	698702	
num 5	11	134308	12785883	9542806	6958001	5096158	
num 6	0	36515	6655830	1278940	1080503	332567	
num 6	1	 4070	677832	172015	138208	53865	
num 6	2	13710	2253339	586777	484542	185102	
num 6	3	 4869	719843	245853	201408	79360	
num 6	4	 6325	900254	328460	281924	108562	
num 6	5	 5323	724492	294194	246580	97422	
num 6	6	 3827	479094	237775	182928	79915	
num 6	7	 7416	709676	597236	390924	200660	
num 6	8	50660	4449822	4228747	2809640	1480751	
num 6	9	28655	2572910	2261567	1658859	842344	
num 6	10	94586	8563183	7120222	5488986	3041625	
num 7	0	33989	5973796	1252986	1143804	330598	
num 7	1	 8827	1432187	386728	325423	115374	
num 7	2	 6470	973038	316698	265813	100771	
num 7	3	 8492	1221642	439058	368006	145246	
num 7	4	 9342	1287009	506910	431031	166602	
num 7	5	 6887	898133	399557	330313	135069	
num 7	6	 8282	849957	624352	433540	212343	
num 7	7	41177	3678477	3398114	2275655	1189066	
num 7	8	275784	23717203	22451740	16234908	8196853	
num 7	9	104368	9278036	8017782	6319653	3102737	
num 8	0	145335	24679227	5499384	5998399	1028750	
num 8	1	 6256	953039	300567	256102	91828	
num 8	2	 8939	1290657	461621	386424	149682	
num 8	3	10837	1509107	578345	493185	193635	
num 8	4	11033	1460460	631406	522436	210146	
num 8	5	 9969	1129388	680530	509582	232564	
num 8	6	35811	3273353	2888240	2016363	989660	
num 8	7	187609	16323331	15213962	10973795	5516816	
num 8	8	861923	73186525	67823974	53710237	25931552	
num 9	0	13422	2144825	578172	546765	166270	
num 9	1	 5905	872455	295388	250117	93720	
num 9	2	 8706	1238097	452313	388003	150323	
num 9	3	11759	1571276	661225	558690	219113	
num 9	4	11807	1366877	787408	610807	257500	
num 9	5	25313	2391216	1985435	1417473	686004	
num 9	6	136253	11909971	10968253	8116410	3886134	
num 9	7	465036	39810376	36643840	28791509	13803491	
num 10	0	10828	1651586	507832	466606	145944	
num 10	1	 4667	668662	240541	207165	78384	
num 10	2	 7982	1074694	443652	377075	147971	
num 10	3	11843	1367138	787627	619433	257610	
num 10	4	27285	2582647	2120323	1573672	708318	
num 10	5	82705	7324548	6565336	4951747	2330849	
num 10	6	320062	27531788	25023105	20180579	9200400	
num 11	0	 8392	1139704	470207	412685	125756	
num 11	1	 3624	490141	199676	171825	66102	
num 11	2	 7690	895546	504683	406261	162150	
num 11	3	24818	2337602	1922644	1468041	625121	
num 11	4	77612	6804282	6142328	4836416	2085646	
num 11	5	171996	14952239	13302805	10876275	4899657	
num 12	0	16355	1727882	1193465	1028904	236629	
num 12	1	 3777	426554	256067	204789	79502	
num 12	2	15874	1482583	1231107	958405	391649	
num 12	3	67006	5841781	5287739	4271998	1752018	
num 12	4	156502	13453226	12056478	10310669	4244139	
num 13	0	51530	4782669	4044821	3578005	786185	
num 13	1	 7977	740600	617953	493813	189746	
num 13	2	40993	3573307	3217391	2653776	1049734	
num 13	3	123005	10520311	9442199	8283156	3243614	
num 14	0	172525	15303352	13446984	12706221	2709843	
num 14	1	19751	1720683	1540135	1320834	474604	
num 14	2	69873	5981540	5334531	4760079	1811338	
num 15	0	438835	37986035	33263175	34165357	6927193	
num 15	1	31812	2718268	2415444	2230262	779898	
num 16	0	700522	59821728	51132840	57169055	11210009	

zeusmp         
num 0	0	8458062	2164884954	279511	98095	 1312	
num 0	1	   13	 3296	   17	    7	    8	
num 0	2	  264	66129	  660	  533	  262	
num 0	3	   11	 2816	    0	    0	    0	
num 0	4	  135	31881	 1273	  918	  488	
num 0	5	    1	  204	   22	   15	   15	
num 0	6	  116	24301	 2548	 1755	 1092	
num 0	7	    2	  512	    0	    0	    0	
num 0	8	326074	83420931	29856	16325	 7832	
num 0	9	   37	 9299	   82	   75	   16	
num 0	10	  103	20207	 2871	 2071	 1219	
num 0	11	    0	    0	    0	    0	    0	
num 0	12	  115	23590	 2678	 1948	 1224	
num 0	13	    0	    0	    0	    0	    0	
num 0	14	  576	136094	 5346	 3818	 2198	
num 0	15	  522	44214	42282	24474	22662	
num 0	16	777169	147924565	23239659	17911402	9879638	
num 1	0	49264	12292011	55333	250387	13853	
num 1	1	  258	62736	 1047	 1879	  386	
num 1	2	  116	28543	  328	  726	   99	
num 1	3	   40	 9498	  290	  308	  144	
num 1	4	   13	 2552	  363	  258	  155	
num 1	5	   18	 3489	  495	  386	  238	
num 1	6	   30	 5422	 1060	  726	  472	
num 1	7	33673	8448325	 1861	169480	  622	
num 1	8	64776	15153537	645725	699725	83669	
num 1	9	   48	 8353	 1827	 1297	  811	
num 1	10	   18	 2577	  982	  569	  480	
num 1	11	   27	 3385	 1647	 1034	  846	
num 1	12	    9	 1002	  612	  376	  314	
num 1	13	   55	 5495	 4025	 2739	 1821	
num 1	14	 1011	87520	80764	52427	38105	
num 1	15	135655	11832681	10539775	7683785	4671439	
num 2	0	106177	25460078	527105	1031363	162766	
num 2	1	  595	145385	  582	 6214	  139	
num 2	2	  726	169097	 5267	 9980	 1512	
num 2	3	   60	14033	  406	  782	  139	
num 2	4	  542	122556	 5789	 8519	 1888	
num 2	5	   15	 2890	  437	  312	  201	
num 2	6	 4006	970629	 7989	43844	 3074	
num 2	7	 8502	1954399	82413	123563	16137	
num 2	8	 8553	1835764	158769	169066	25969	
num 2	9	   43	 8289	 1262	 1055	  402	
num 2	10	  218	41053	 6435	 5494	 2826	
num 2	11	   10	 1151	  663	  421	  325	
num 2	12	 1471	327419	17690	25124	 6343	
num 2	13	  701	61403	55280	37145	25628	
num 2	14	111188	17081587	4975652	4225556	2181333	
num 3	0	98325	23464679	180933	1477094	48494	
num 3	1	  835	197977	 2045	12945	  793	
num 3	2	  505	119379	 1377	 8109	  415	
num 3	3	  195	40473	 3292	 5167	  988	
num 3	4	  392	93008	  859	 6127	  358	
num 3	5	 1695	405218	 1869	26165	  668	
num 3	6	   35	 6462	 1141	  871	  486	
num 3	7	  102	18496	 3401	 3072	 1143	
num 3	8	 2029	414112	46724	51697	 6891	
num 3	9	   49	 6802	 2676	 1890	 1176	
num 3	10	   34	 4148	 2064	 1589	  903	
num 3	11	  118	12223	 8134	 6205	 3646	
num 3	12	  795	69387	62802	42594	28737	
num 3	13	19846	1788903	1474710	1152481	664482	
num 4	0	113310	25466886	1019679	2206434	314361	
num 4	1	  123	27774	  777	 2738	  199	
num 4	2	  958	200727	12380	29324	 2817	
num 4	3	 1519	356989	  891	30680	  304	
num 4	4	 1773	401471	10651	37887	 3879	
num 4	5	   71	14898	 1080	 1912	  286	
num 4	6	  693	143456	12689	16399	 4864	
num 4	7	   65	11969	 1992	 2235	  444	
num 4	8	 1346	263739	35765	35137	 9935	
num 4	9	   47	 6466	 2510	 2196	  860	
num 4	10	 1404	279995	28035	41607	 9787	
num 4	11	  531	46464	41790	28682	19000	
num 4	12	33963	5133945	1453375	1515282	591926	
num 5	0	21762	4617606	323564	537627	92275	
num 5	1	  936	195869	10006	32283	 1458	
num 5	2	 1290	294513	 2226	32873	  628	
num 5	3	 6407	1458701	 9836	169347	 2308	
num 5	4	  359	75415	 4512	11013	  964	
num 5	5	   48	 8182	 1699	 1822	  585	
num 5	6	   57	 8900	 2380	 2326	  986	
num 5	7	  126	18641	 5936	 5795	 1884	
num 5	8	 1230	218490	42969	42473	10948	
num 5	9	  235	26379	15096	13157	 5528	
num 5	10	 1093	97113	84537	62682	35476	
num 5	11	 9910	998080	628716	653513	256651	
num 6	0	115028	23151884	2100569	3616980	577735	
num 6	1	 2354	523097	 4430	74480	  617	
num 6	2	 5902	1310015	14054	182551	 4292	
num 6	3	 2602	546262	25901	87578	 6371	
num 6	4	  375	63236	12911	15396	 4457	
num 6	5	  135	20662	 5493	 6974	 1431	
num 6	6	  465	76073	17419	19170	 6378	
num 6	7	  240	28721	14452	14375	 3892	
num 6	8	 6162	877171	303693	312411	84197	
num 6	9	 1717	155148	130167	104004	50233	
num 6	10	29293	4197059	1262785	1562288	476876	
num 7	0	182793	39751382	509937	6390535	143154	
num 7	1	 6418	1383982	18269	234794	 5963	
num 7	2	 4090	821651	42908	170450	12031	
num 7	3	 3422	627262	62994	166976	18800	
num 7	4	 1894	318829	50100	101822	14113	
num 7	5	 2597	414158	75920	152821	21933	
num 7	6	 2624	384100	99229	155886	32529	
num 7	7	 3788	478764	185648	248847	56469	
num 7	8	44508	4594186	2823798	3158333	817731	
num 7	9	102294	12937200	4146716	7773668	1329680	
num 8	0	2656627	570531023	2483093	106377179	705217	
num 8	1	10202	2055375	83634	448367	24336	
num 8	2	 8033	1485757	140288	388662	41741	
num 8	3	23851	4310614	381228	1319772	94242	
num 8	4	14921	2465405	371773	884947	97651	
num 8	5	13808	2120574	415541	886768	111965	
num 8	6	15685	2243266	575608	1038064	158422	
num 8	7	61612	8234680	2367629	4532862	637501	
num 8	8	1213507	155462930	47506780	95131668	12556414	
num 9	0	255289	50605812	2402852	11458416	886904	
num 9	1	 3210	601122	46765	158972	14901	
num 9	2	 2832	491810	61082	153774	18326	
num 9	3	 5672	932040	143881	333120	42991	
num 9	4	 3620	541068	123031	225318	37303	
num 9	5	 3717	502920	155112	245930	47590	
num 9	6	12556	1544547	587354	905478	176957	
num 9	7	106622	11791802	5609129	8380839	1513462	
num 10	0	88918	14560938	2852843	4529193	820034	
num 10	1	  244	39860	 7248	13619	 1737	
num 10	2	 1055	168795	30737	62785	 7763	
num 10	3	  451	59345	20961	30080	 5070	
num 10	4	 2917	426546	103841	191010	25355	
num 10	5	 1236	113478	90747	81920	30271	
num 10	6	48059	6418987	2153899	3027121	703097	
num 11	0	23721	3433422	1053863	1267508	317783	
num 11	1	  329	50525	10047	21278	 2374	
num 11	2	  304	39924	13653	20909	 3338	
num 11	3	 2415	323935	93341	177687	23277	
num 11	4	 2882	269269	200278	209893	58352	
num 11	5	 8365	887433	447636	677391	128980	
num 12	0	90228	12755484	3761567	5526957	1054360	
num 12	1	  125	15653	 6492	 8145	 1710	
num 12	2	 3795	538872	118500	292295	21853	
num 12	3	 2193	205395	150434	167664	37915	
num 12	4	23522	2708436	1161703	1824969	326524	
num 13	0	41489	4374141	2817162	2656747	773134	
num 13	1	 2192	302466	68626	178293	11767	
num 13	2	 3983	440260	209941	316745	52702	
num 13	3	14907	1608931	767288	1237805	202168	
num 14	0	355161	43438938	16901416	26072291	4508571	
num 14	1	 1828	202711	97785	144105	23367	
num 14	2	23785	2777763	1032844	2016951	261402	
num 15	0	453424	38589781	34760966	32800511	9925286	
num 15	1	10544	1212207	445467	943411	98179	
num 16	0	4629922	536727645	202813081	389121159	56598147	

GemsFDTD       
num 0	0	16220925	4150211225	1207286	811628	326661	
num 0	1	    0	    0	    0	    0	    0	
num 0	2	  707	165737	 7072	 4188	 3995	
num 0	3	    3	  651	   53	   37	   27	
num 0	4	  606	129220	11987	 6965	 6964	
num 0	5	    2	  382	   60	   27	   43	
num 0	6	  549	105391	16289	 9583	 9281	
num 0	7	    5	  870	  174	  123	  113	
num 0	8	 1124	151079	65376	37846	33443	
num 0	9	    2	  288	  108	   61	   55	
num 0	10	  517	76927	25663	15224	14538	
num 0	11	   11	 1415	  679	  408	  314	
num 0	12	 1858	238617	109497	65787	61747	
num 0	13	  214	22873	14857	 8935	 8119	
num 0	14	38317	4128055	2605077	1623552	1452468	
num 0	15	102836	9262459	7836927	4800796	4425834	
num 0	16	19938509	1784837250	1509257100	947566287	862597667	
num 1	0	 7885	1849223	93889	59628	15820	
num 1	1	   61	14314	  575	  367	  360	
num 1	2	   58	12337	 1294	  799	  418	
num 1	3	  117	24877	 2302	 1372	 1401	
num 1	4	   51	 9806	 1599	  985	  666	
num 1	5	  145	27797	 4288	 2589	 2446	
num 1	6	   49	 8386	 1995	 1213	  950	
num 1	7	  218	35067	 9696	 5627	 5418	
num 1	8	   79	10342	 4782	 2693	 2407	
num 1	9	  198	29234	 9911	 5966	 5577	
num 1	10	   83	10540	 5193	 2941	 2574	
num 1	11	 1023	131363	59941	36681	33903	
num 1	12	 1865	201769	129879	80550	65242	
num 1	13	22004	2338360	1513262	939633	841769	
num 1	14	175445	15656275	13565467	8372207	7319971	
num 1	15	10996397	978635253	834826837	523252669	478362873	
num 2	0	159800	37289201	1587457	1688932	343210	
num 2	1	    7	 1497	  144	  106	   45	
num 2	2	 1408	299109	27449	22332	11558	
num 2	3	   10	 1921	  325	  193	  121	
num 2	4	 1251	238671	37235	26810	17540	
num 2	5	   13	 2218	  520	  311	  279	
num 2	6	 1170	198070	46528	31864	23058	
num 2	7	   25	 3430	 1437	  832	  701	
num 2	8	 1124	164449	56754	37681	28860	
num 2	9	   35	 4362	 2162	 1315	 1121	
num 2	10	 2204	277484	132161	87012	67567	
num 2	11	 1382	149275	96038	60133	48346	
num 2	12	53479	5688470	3646835	2433742	1921577	
num 2	13	116948	10418767	9043322	5610842	4865757	
num 2	14	6097610	537107737	465159543	298552444	260168436	
num 3	0	19334	4121822	411651	360789	55242	
num 3	1	  124	26368	 2464	 1853	 1059	
num 3	2	  125	23879	 3952	 2958	 1211	
num 3	3	  240	45911	 7003	 5251	 3275	
num 3	4	  117	19893	 4848	 3353	 1858	
num 3	5	  291	49370	11534	 7814	 5778	
num 3	6	  124	18455	 6392	 4254	 2643	
num 3	7	  321	46923	16220	10817	 8216	
num 3	8	  324	38728	20990	13675	 9551	
num 3	9	  843	105679	50928	33584	25617	
num 3	10	 1670	175561	118706	77502	55751	
num 3	11	28194	2970287	1940160	1294679	1012538	
num 3	12	127703	11303374	9925126	6463437	5000031	
num 3	13	2290858	200962485	175012178	113411380	97073605	
num 4	0	148498	31397650	2903571	3080245	634022	
num 4	1	   17	 3181	  585	  453	  133	
num 4	2	 1568	298022	46205	40455	16726	
num 4	3	   25	 4264	 1033	  710	  393	
num 4	4	 1443	243801	56599	45348	23660	
num 4	5	   31	 4640	 1536	 1099	  661	
num 4	6	 1289	189798	63455	48259	28472	
num 4	7	  118	14283	 7533	 4905	 3487	
num 4	8	 2988	368099	181518	132794	82517	
num 4	9	  867	90230	61829	41098	28795	
num 4	10	22102	2284808	1543299	1082886	747119	
num 4	11	71110	6294203	5517827	3639726	2752404	
num 4	12	1680221	146023533	128336336	88844868	66931839	
num 5	0	17161	3278416	529597	481953	103250	
num 5	1	  120	22697	 3638	 3050	 1335	
num 5	2	  227	38594	 9224	 7284	 3010	
num 5	3	  233	39194	 9203	 7567	 3684	
num 5	4	  181	26882	 9130	 7281	 3043	
num 5	5	  318	46757	15734	11911	 7006	
num 5	6	  498	62520	30630	23045	11293	
num 5	7	  998	122471	61083	44275	27659	
num 5	8	 2006	199883	147577	100370	65706	
num 5	9	 8737	886894	619822	433831	296125	
num 5	10	60859	5308140	4760376	3294734	2216654	
num 5	11	676865	58768495	51633652	36264042	26611251	
num 6	0	146203	27645029	4286688	4550183	946068	
num 6	1	   36	 5701	 1788	 1298	  429	
num 6	2	 1659	277694	65644	59432	21934	
num 6	3	   44	 6245	 2398	 1816	  805	
num 6	4	 1537	222979	76733	64623	29137	
num 6	5	  173	20353	11434	 8361	 4140	
num 6	6	 3738	461452	224006	184805	86665	
num 6	7	  886	87173	66170	45209	28264	
num 6	8	17307	1699589	1252101	927458	551444	
num 6	9	27064	2357191	2116890	1473740	980563	
num 6	10	522498	44568282	40151305	29792638	19247263	
num 7	0	23975	3997149	1005277	942988	192186	
num 7	1	  187	28006	 9659	 7388	 2819	
num 7	2	  368	48905	22279	16709	 6315	
num 7	3	  396	51055	23929	18697	 7695	
num 7	4	 1076	129896	68980	53848	22732	
num 7	5	 1038	122099	66311	51920	25398	
num 7	6	 2192	220783	159906	124917	55546	
num 7	7	 5741	553521	423174	310339	182662	
num 7	8	59259	5149610	4627197	3246848	2146649	
num 7	9	179078	15272167	13760145	10214982	6596674	
num 8	0	227450	31912000	12913684	11010849	2390667	
num 8	1	 1406	136569	119279	75391	28697	
num 8	2	 3216	396765	206787	158303	61441	
num 8	3	 1508	146377	121623	79236	38812	
num 8	4	 6730	784099	431373	360559	146849	
num 8	5	 2035	188592	161659	108914	61795	
num 8	6	16395	1611834	1175635	980373	429278	
num 8	7	21277	1836432	1670564	1189043	750873	
num 8	8	476907	41060542	36494917	26823309	17709424	
num 9	0	30800	4366434	1660383	1531708	326275	
num 9	1	  274	33995	17517	13679	 4953	
num 9	2	 1440	173707	91485	79196	24252	
num 9	3	 1036	121354	66338	55710	21814	
num 9	4	 3242	327094	233855	199323	69680	
num 9	5	 4099	398780	297187	246888	106489	
num 9	6	29478	2464499	2339676	1903166	839027	
num 9	7	102770	8698410	7922475	6029016	3659219	
num 10	0	145627	20728335	7297308	7634994	1619875	
num 10	1	  224	26450	14710	12554	 3630	
num 10	2	 6380	775167	380155	375164	102794	
num 10	3	  874	87712	63613	54225	18194	
num 10	4	18962	1870429	1331858	1247931	404054	
num 10	5	 7983	666804	634284	517804	224756	
num 10	6	205823	16894241	15883840	13902072	6010535	
num 11	0	93409	11433186	5801873	5215924	1461721	
num 11	1	  602	71464	37240	35686	 9722	
num 11	2	 4544	457926	323670	301914	79754	
num 11	3	 3727	361417	268185	242772	81738	
num 11	4	33444	2775174	2635031	2336768	814691	
num 11	5	41574	3407131	3214511	2815142	1206160	
num 12	0	388903	46801627	23405098	23179861	6172582	
num 12	1	  610	60157	44505	42060	 9438	
num 12	2	22981	2248271	1605933	1619809	409123	
num 12	3	 6638	550257	525069	460916	163086	
num 12	4	199751	16279437	15289655	14413372	5153792	
num 13	0	318093	31868838	22906764	20433162	6223044	
num 13	1	 2223	213721	159474	154748	41145	
num 13	2	38108	3148195	2979685	2808309	819459	
num 13	3	29530	2404260	2266311	2136016	753093	
num 14	0	1336671	130103057	94134544	91698289	26251886	
num 14	1	 3969	329102	311338	291924	83700	
num 14	2	198514	16108708	15065506	15110736	4534634	
num 15	0	2118702	175894476	165261918	153154718	48076600	
num 15	1	14890	1210643	1132131	1132812	336254	
num 16	0	10172945	824629206	769611425	788155080	221878209	

gobmk          
num 0	0	20988	5120706	147772	82863	21587	
num 0	1	  895	211145	 9207	 5701	 3067	
num 0	2	  471	108048	 5897	 4211	 2420	
num 0	3	  192	42462	 3103	 2296	 1291	
num 0	4	  914	189108	22163	14482	 8231	
num 0	5	   63	12963	 1547	  975	  643	
num 0	6	  663	115510	27008	15766	11444	
num 0	7	  673	127016	20857	13345	11070	
num 0	8	 1227	214792	45943	28253	25124	
num 0	9	  935	156805	37979	24145	20431	
num 0	10	   45	 7220	 1972	 1234	 1094	
num 0	11	    0	    0	    0	    0	    0	
num 0	12	    0	    0	    0	    0	    0	
num 0	13	    0	    0	    0	    0	    0	
num 0	14	    0	    0	    0	    0	    0	
num 0	15	    0	    0	    0	    0	    0	
num 0	16	    3	  244	  250	  134	  140	
num 1	0	26634	6226858	300663	240061	50722	
num 1	1	 5480	1254160	69718	56683	22319	
num 1	2	 2534	560068	40795	32486	15355	
num 1	3	 1487	312784	32113	23571	12204	
num 1	4	 1944	395499	48127	36174	17864	
num 1	5	  364	67738	12247	 7940	 5259	
num 1	6	 1364	237410	53185	34724	23865	
num 1	7	 1348	237838	49189	32321	25740	
num 1	8	 1784	296960	73247	47628	38869	
num 1	9	  662	105528	28888	19813	15243	
num 1	10	   21	 3191	  960	  679	  546	
num 1	11	    1	  201	   25	   17	   13	
num 1	12	    0	    0	    0	    0	    0	
num 1	13	    1	  141	   51	   43	   21	
num 1	14	    3	  290	  229	  179	   70	
num 1	15	   15	 1565	 1021	  825	  429	
num 2	0	52212	11893580	677612	677402	117678	
num 2	1	13285	2937553	210382	187403	65622	
num 2	2	 7650	1624722	153962	123708	56008	
num 2	3	 3309	672436	80962	63725	29981	
num 2	4	 2452	485529	65015	52791	24377	
num 2	5	  786	143720	26744	18947	11805	
num 2	6	 3582	617792	134961	99678	64561	
num 2	7	 1327	221615	53360	36486	28251	
num 2	8	  953	150762	42089	29224	21893	
num 2	9	  172	26029	 8018	 5832	 4153	
num 2	10	    0	    0	    0	    0	    0	
num 2	11	    3	  347	  188	  170	   63	
num 2	12	    0	    0	    0	    0	    0	
num 2	13	    4	  398	  289	  203	  134	
num 2	14	   21	 2270	 1364	 1175	  567	
num 3	0	62019	13674315	963818	1068105	170626	
num 3	1	22056	4682222	436077	392065	135972	
num 3	2	12251	2495273	293221	245981	101781	
num 3	3	 4369	847318	124786	102098	44262	
num 3	4	 4016	756250	118968	107438	45440	
num 3	5	 1605	278501	60059	46557	25763	
num 3	6	 4112	679644	164613	132137	76278	
num 3	7	  698	110200	30754	22163	15571	
num 3	8	  192	28500	 9284	 6696	 4672	
num 3	9	    8	  902	  534	  391	  221	
num 3	10	    6	  655	  398	  323	  160	
num 3	11	    3	  304	  212	  177	   75	
num 3	12	    4	  442	  249	  216	  117	
num 3	13	   20	 2054	 1368	 1203	  495	
num 4	0	62215	13129318	1229371	1314690	253661	
num 4	1	27159	5517401	649919	580881	204503	
num 4	2	13889	2676504	402433	341398	135249	
num 4	3	 6342	1156966	213332	182149	71105	
num 4	4	 4678	819055	169547	150614	58352	
num 4	5	 2123	346919	88210	73288	35071	
num 4	6	 1880	291811	84160	69380	35929	
num 4	7	  288	41060	14823	11358	 6487	
num 4	8	   62	 7522	 3805	 3113	 1432	
num 4	9	   36	 3907	 2432	 1903	  974	
num 4	10	   19	 1928	 1311	 1144	  481	
num 4	11	   11	 1129	  749	  613	  325	
num 4	12	   23	 2417	 1583	 1376	  512	
num 5	0	46220	9299710	1121898	1183076	227636	
num 5	1	26981	5168570	791847	700319	246400	
num 5	2	16625	3002457	570974	500409	182160	
num 5	3	11033	1883057	427163	379436	134792	
num 5	4	 5611	909599	238490	209777	78550	
num 5	5	 2360	357396	111447	96525	38792	
num 5	6	  818	116345	42087	34885	16091	
num 5	7	  211	26113	12759	 9973	 5171	
num 5	8	  128	14240	 8504	 6688	 3336	
num 5	9	  115	12182	 7784	 6407	 3067	
num 5	10	   59	 6120	 3932	 3591	 1461	
num 5	11	   37	 3747	 2569	 2146	 1010	
num 6	0	44101	8320136	1336665	1325361	307694	
num 6	1	29782	5348740	1028609	938897	307946	
num 6	2	22728	3861496	882386	809928	264558	
num 6	3	15047	2409678	651181	590825	200348	
num 6	4	 6879	1040163	324433	291934	104494	
num 6	5	 1892	266106	99068	84277	34901	
num 6	6	  615	76575	36748	30424	13693	
num 6	7	  369	42234	23853	19126	 9251	
num 6	8	  301	32345	20120	17126	 7465	
num 6	9	  246	25048	16686	14693	 6549	
num 6	10	  126	12434	 8747	 7543	 3532	
num 7	0	46686	8355297	1569016	1769263	258040	
num 7	1	32010	5438222	1225724	1196296	334318	
num 7	2	26611	4274794	1130045	1083741	323836	
num 7	3	17482	2632398	824310	766478	252206	
num 7	4	 4373	614099	226979	202621	75789	
num 7	5	 1538	194443	90006	76120	33159	
num 7	6	  884	103300	55073	47214	20717	
num 7	7	  575	62045	38173	32796	14186	
num 7	8	  517	53564	34706	30899	13183	
num 7	9	  363	35922	24913	22616	 9477	
num 8	0	50089	8517208	1842062	2194223	269291	
num 8	1	30676	4938861	1278820	1303919	331456	
num 8	2	23575	3567798	1090103	1069676	307623	
num 8	3	 8894	1244217	461498	423926	147223	
num 8	4	 3079	387879	180060	157783	62502	
num 8	5	 2125	250024	131691	114736	47549	
num 8	6	 1076	118824	69296	61852	25484	
num 8	7	  775	81048	51777	45783	19792	
num 8	8	  723	71984	49220	45069	18815	
num 9	0	42016	6777187	1672762	2085695	220452	
num 9	1	19752	3009305	894746	918461	234000	
num 9	2	10170	1439170	514031	498088	152231	
num 9	3	 6459	808464	379489	343386	122165	
num 9	4	 4562	544051	276325	251990	95506	
num 9	5	 1854	203995	119693	108291	42645	
num 9	6	  939	100156	60284	57915	22029	
num 9	7	  713	72329	47427	45100	17672	
